size,material,print,finish,cut,quantity,price,price_num
297x420,самоклеючий Antiqua White,4+0,ламінація матова,без порізки,500,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,порізка,10,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,порізка,100,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,порізка,500,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,без порізки,10,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,без порізки,100,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,ламінація глянцева,без порізки,500,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,порізка,10,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,порізка,100,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,порізка,500,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,без порізки,10,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,без порізки,100,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,4+0,soft touch,без порізки,500,No price (ламінація недоступна для 'самоклеючий Antiqua White'),
297x420,самоклеючий Antiqua White,без друку,без оздоблення,порізка,15,433 ₴,433
297x420,самоклеючий Antiqua White,без друку,без оздоблення,порізка,150,4101 ₴,4101
297x420,самоклеючий Antiqua White,1+0,без оздоблення,порізка,25,838 ₴,838
297x420,самоклеючий Antiqua White,1+0,без оздоблення,порізка,200,6076 ₴,6076
297x420,самоклеючий Antiqua White,1+0,без оздоблення,порізка,5,215 ₴,215
297x420,самоклеючий Antiqua White,без друку,без оздоблення,порізка,1000,27341 ₴,27341
297x420,самоклеючий Antiqua White,1+0,без оздоблення,порізка,250,7539 ₴,7539
